EmpID,Name,Gender,Date_of_Birth,Age,GROSS,Net_Pay,Deduction,Designation,Department
8911,Israel Wyatt,M,22/11/1989,30,81824,65442,16382,Hardware Performance Engineer II..,Networks - Technology
16167,Arlen Fox,M,14/06/1985,35,83792,53479,30313,Solutions Architect II..,GSS EPIC CIAM
10659,Tamika Clements,F,1/10/92,27,81934,50598,31336,Technical Project Manager II..,APJ PS - SA/IN
20607,Denver Aguirre,M,6/6/93,27,85426,69439,15987,Software Engineer II..,Media Portal
21419,Otha Rhodes,M,10/12/89,30,85129,71331,13798,Technical Project Manager II..,Web Americas - ECG
10646,Christopher Huff,M,5/1/93,27,83127,46610,36517,Software Engineer.Senior.,Enterprise Applications
15293,Gus Stanley,M,4/9/90,29,82198,55204,26994,Network Infrastructure Engineer II..,Networks - EMEA Infrastructure
9860,Cristopher Church,M,29/03/1990,30,85648,53924,31724,Platform Operations Engineer.Senior.,Platform Operations
17318,Judith Cherry,F,8/8/93,26,82392,62775,19617,Software Development Engineer in Test.Senior.,Media Ghost
16558,Dorsey Shepherd,M,21/02/1991,29,85571,54935,30636,Solutions Architect II..,Service Delivery Americas Media
11332,Adrian Schaefer,F,24/10/1989,30,84040,64668,19372,Solutions Architect II..,Service Delivery EMEA
23048,Bruno Stuart,M,19/09/1984,35,82342,77834,4508,Systems Engineer.Senior.,Developer Productivity
15855,Hallie Wood,F,18/10/1991,28,82944,62778,20166,Software Engineer.Senior.,Corporate Systems
16024,Dewitt Spence,M,8/1/89,31,85284,57980,27304,Solutions Architect II..,GSS EPIC Product Evaluation
17176,Doris Ryan,F,25/06/1991,29,85017,68594,16423,Security Operations Center Specialist..,APJ Security Services - SOCC
21782,Rosalyn Meyers,F,9/11/91,28,84449,61653,22796,Software Engineer II..,Enterprise Applications
10660,Freddie Whitaker,M,3/6/92,28,84786,79485,5301,Software Engineer.Senior Lead.,AmaTec - APS
14610,Darnell Oconnell,M,5/10/90,29,84357,57350,27007,Software Engineer.Senior.,Enterprise Center
10879,Mavis Jackson,F,10/10/87,32,86540,67015,19525,Services Analyst.Senior.,Service Delivery Excellence
16933,Osvaldo Welch,M,16/08/1990,29,83892,43921,39971,Software Engineer.Senior.,GSS EPIC Engineering (HC COGS)
12100,Matt Cain,M,31/10/1988,31,82755,62691,20064,Platform Operations Engineer II.Lead.,Platform Operations
16354,Jerald Best,M,19/02/1983,37,84087,68597,15490,Technical Solutions Engineer II..,AmaTec - Americas TSE
18960,Dane Gaines,M,22/10/1987,32,84266,57259,27007,Solutions Architect II..,Service Delivery Special Projects
16543,Patsy Ferguson,F,29/06/1988,32,84431,58143,26288,Program Manager..Technical,GPO PMO & Business Operations
11625,Valarie Best,F,14/01/1988,32,84786,64852,19934,Relationship Manager..,Media AMER Sales ECG
10661,Shirley Morales,F,29/08/1992,27,86850,70174,16676,Technical Solutions Engineer II..,AmaTec - Americas TSE
15716,Jordon Hunt,M,14/12/1987,32,85119,68635,16484,Solutions Architect II..,Service Delivery EMEA
21881,Phil Hopkins,M,10/10/89,30,86634,65964,20670,Solutions Architect II..,APJ Security Services
15504,Olin Glover,M,1/6/89,31,85304,68923,16381,Software Engineer.Senior.,Enterprise Applications
20963,Raymon Mcintyre,M,22/08/1988,31,85198,69981,15217,Solutions Architect II..,Service Delivery Americas Web
17635,Renato Jarvis,M,20/04/1993,27,84376,64566,19810,Software Engineer.Senior.,Media Ghost
22680,Herman Benson,M,28/08/1990,29,86657,74716,11941,Software Engineer.Senior.,Corporate Systems
20738,Frank Osborn,M,13/05/1990,30,86361,61603,24758,Software Development Engineer in Test.Senior.,Media Analytics
18635,Jed Hamilton,M,11/6/87,33,84303,66256,18047,Program Manager..Technical,CIO Management
21767,Russ Green,M,17/05/1988,32,83568,67793,15775,Solutions Architect II..,Mobile Product
18559,Henrietta Archer,F,13/04/1985,35,84598,39069,45529,Business Systems Analyst.Senior.,Corporate Systems
21501,Colton Hensley,M,27/05/1989,31,86560,70105,16455,Solutions Architect II..,Service Delivery EMEA
22213,Augusta Zimmerman,F,7/10/90,29,85067,67409,17658,Solutions Architect II..,Service Delivery APJ
16990,Corina Copeland,F,14/04/1988,32,87168,68017,19151,Software Development Engineer in Test.Senior.,Dynamic Media SQA
7856,Lydia Byrd,F,24/10/1984,35,86722,68140,18582,Lead..Account Management,Americas- AMG
14036,Karl Oconnor,M,5/6/89,31,87896,67540,20356,Network Delivery Architect II..,Networks - Planning
18367,Jamaal Valenzuela,M,4/1/91,29,85995,38560,47435,Software Engineer.Senior.,Enterprise Applications
18715,Susan Burke,F,24/04/1992,28,88160,73224,14936,Software Development Engineer in Test.Senior.,IT DevOps
7235,Wesley Blackburn,M,6/5/85,35,85996,75498,10498,Order Management Supervisor..,Finance - Customer Revenue Operations G&A
17875,Darell Church,M,9/8/90,29,86015,54888,31127,Software Engineer.Senior.,GSS EPIC Engineering (HC COGS)
14924,Kay Peterson,F,2/12/86,33,85041,55978,29063,Product Operations Analyst.Senior.,IT Product Management & Ops
19915,Corey Hill,M,12/10/87,32,86833,69975,16858,System Operations Engineer.Senior.,Media Experience SQA
21985,Norris Garrett,M,5/5/87,33,86164,53774,32390,Release Engineer.Senior.,Media Analytics
15611,Otis Farley,M,26/12/1983,36,85667,71458,14209,Telecom Engineer II..,Enterprise Infrastructure Services
23026,Dominique Lozano,F,28/05/1991,29,87528,82913,4615,Software Engineer.Senior.,Media Portal
12124,Toby Hanna,M,23/12/1982,37,85153,67803,17350,Recruiter.Senior.,Talent Acquisition
12006,Dionne Mclaughlin,F,17/07/1987,32,87796,60922,26874,Business Systems Analyst.Senior.,Corporate Systems
10119,Joanne Lucas,F,21/05/1990,30,86707,61427,25280,Software Engineer.Senior.,Corporate Systems
8999,Junior Simmons,M,3/11/83,36,88340,60108,28232,Business Operations Analyst.Senior Lead.,Web Division Sales Ops
7324,Francesca Cochran,F,20/11/1990,29,87930,54194,33736,Software Engineer.Senior.,Media Delivery Product Engineering
17109,Frederic Pugh,M,25/10/1987,32,86704,56491,30213,Software Development Engineer in Test.Senior.,Web Performance Engineering
18917,Chauncey Hughes,M,8/8/92,27,87215,52575,34640,Software Engineer II..,Media Analytics
16751,Maryanne Haney,F,22/08/1987,32,88797,58162,30635,Solutions Architect II..,Service Delivery Americas Web
19941,Elise Hubbard,F,30/11/1987,32,87358,52739,34619,Software Development Engineer in Test.Senior Lead.,IT DevOps
22293,Scot Chandler,M,11/4/88,32,88768,64891,23877,Solutions Architect II..,APJ Security Services
22726,Marvin Mcguire,M,18/01/1989,31,85893,59439,26454,Business Operations Analyst.Senior.,Web Strategy
22376,Rex Rodgers,M,8/9/91,28,86500,57887,28613,Software Engineer.Senior.,Dynamic Media SQA
22405,Elisha Wilcox,M,29/09/1986,33,89324,54773,34551,Software Development Engineer in Test.Senior.,Dynamic Media SQA
22771,Eldon Reeves,M,15/02/1984,36,88791,44476,44315,Software Development Engineer in Test.Senior.,Storage Engineering
18793,Eddie Obrien,F,8/11/87,32,85486,67801,17685,Software Development Engineer in Test.Senior Lead.,Media Portal
6048,Orlando Wallace,M,17/03/1980,40,87087,68562,18525,Manager..Contract Management,Finance - Customer Revenue Operations G&A
3753,Emmitt Daniels,M,25/11/1978,41,88922,55762,33160,Platform Operations Engineer II..,Platform Operations
18887,Jamison Norris,M,1/5/87,33,87053,67475,19578,Software Engineer.Senior.,Corporate Systems
15091,Sebastian Oneill,M,4/9/91,28,86197,73625,12572,Solutions Architect II..,Service Delivery APJ
20916,Sherman Pugh,M,14/10/1989,30,87045,72334,14711,Marketing Program Specialist.Senior.,Web APJ Field Marketing
11100,Robby Armstrong,M,14/07/1989,31,88657,74489,14168,Technical Project Manager II..,APJ PS - SA/IN
15819,Berry Trevino,M,31/07/1989,30,86309,75884,10425,Technical Project Manager II..,APJ PS - SA/IN
21871,Matilda Raymond,F,20/08/1991,28,87972,62368,25604,Solutions Architect II..,GSS EPIC CIAM
16999,Nathanial Mckenzie,M,13/07/1988,32,89348,58963,30385,Technical Solutions Engineer II.Lead.,AmaTec - APJ TSE
22179,Alonzo Morse,M,9/11/84,35,89322,73567,15755,Technical Project Manager II..,Web Americas - ECG
19860,Charles Black,M,3/3/81,39,87820,56925,30895,Network Engineer II..,Networks - Technology
11538,Maritza Valenzuela,F,6/12/88,31,86489,63826,22663,Q/A Engineer.Senior II.,IT DevOps
7887,Haywood Cohen,M,18/05/1985,35,88110,58050,30060,Infrastructure Delivery Manager II..,Networks - APJ Infrastructure
17927,Clara Carrillo,F,9/5/92,28,87752,73560,14192,Technical Solutions Engineer II.Lead.,AmaTec - EMEA TSE
20741,Tonya Woodard,F,28/03/1988,32,88741,60503,28238,Q/A Engineer.Senior.,IT DevOps
16733,Stacey Munoz,M,27/09/1986,33,89195,66809,22386,Technical Project Manager II..,APJ Security Services
18795,Abraham Haas,M,7/3/90,30,90048,67974,22074,Software Engineer.Senior.,Media Analytics
20528,Felipe Shepard,M,6/7/81,39,89109,71217,17892,Database Administrator II..,Enterprise Infrastructure Services
16450,Kieth Burch,M,21/07/1992,27,87108,59689,27419,Relationship Manager II..,Media AMER Sales ECG
14482,Jame Brock,M,21/04/1990,30,87277,56511,30766,Systems Support Engineer.Senior.,IT DevOps
17930,Roberta Kemp,F,26/10/1985,34,90205,73125,17080,Solutions Architect II..,Service Delivery APJ
7684,Willard Cochran,M,28/11/1981,38,88412,64111,24301,Technical Project Manager II..,APJ Security Services
20582,Alfredo Alexander,M,18/10/1990,29,89850,69262,20588,Software Engineer II..,GSS EPIC Engineering (HC COGS)
14844,Damion Brown,M,5/8/89,30,90788,57177,33611,Security Operations Center Specialist II..,APJ Security Services - SOCC
7305,Bonnie Odonnell,F,29/06/1988,32,89877,71232,18645,Technical Project Manager II..,APJ PS - SA/IN
20474,Frances Christensen,F,26/10/1992,27,87625,65127,22498,Software Engineer.Senior.,Media Ghost
20191,Samuel Black,M,30/06/1986,34,88930,67755,21175,Systems Administrator II..UNIX,Enterprise Infrastructure Services
7447,Floyd Escobar,M,8/11/86,33,88009,51331,36678,Platform Operations Engineer.Senior Lead.,Platform Operations
18207,Man Woods,M,5/9/88,31,89654,71502,18152,Business Systems Analyst.Senior.,Corporate Systems
16457,Iris Middleton,F,1/3/90,30,91573,75089,16484,Contract/Billing Analyst II..,Finance - Customer Revenue Operations G&A
11440,Guy Woods,M,2/8/88,31,89298,66648,22650,Q/A Engineer.Senior II.,IT DevOps
4359,Kara Sparks,F,19/07/1984,35,88622,61538,27084,Manager..Order Management,Finance - Customer Revenue Operations G&A
18521,Jack Walsh,M,9/1/90,30,90417,59021,31396,Software Development Engineer in Test.Senior.,Media Analytics
10120,Terrance Colon,M,4/1/87,33,91013,77800,13213,Software Engineer.Senior.,Corporate Systems
6273,Gabriel Knapp,M,21/09/1989,30,90145,56895,33250,Business Systems Analyst.Senior.,Enterprise Applications
22189,Emmett Stuart,M,16/11/1987,32,88487,71703,16784,Software Development Engineer in Test.Senior.,Media Services Engineering
22769,Megan Mcneil,F,9/8/91,28,87964,49061,38903,Data Scientist.Senior.,Security Engineering
20473,Dana Hartman,M,15/11/1990,29,89586,63981,25605,Solutions Architect II..,Service Delivery Americas Web
20672,Rickie Logan,M,21/08/1988,31,88603,59093,29510,Solutions Architect II..,Service Delivery Americas Web
16604,Zachariah Montoya,M,29/03/1988,32,90036,58044,31992,Technical Solutions Engineer II..,AmaTec - Americas TSE
12419,Amy Mcconnell,F,15/01/1977,43,88924,56142,32782,Instructional Designer.Senior.,Learning & Development
5782,Jackie Oliver,M,8/4/85,35,92008,65905,26103,Database Administrator II..,Enterprise Infrastructure Services
6404,Raul Sellers,M,2/11/82,37,89702,73001,16701,Business Systems Analyst.Senior.,GSS EPIC Engineering (HC COGS)
17686,Reed Mathews,M,17/05/1981,39,88397,69951,18446,Systems Administrator II..Windows,Enterprise Infrastructure Services
9358,Rafael Weiss,M,7/8/83,36,90366,72977,17389,Lead..Account Management,Americas- AMG
15630,Leopoldo Mata,M,28/09/1988,31,88486,68926,19560,Technical Solutions Engineer II..,AmaTec - Americas TSE
19538,Jaclyn Woodard,F,8/12/90,29,91453,54429,37024,Release Engineer.Senior.,Enterprise Networks
19832,Mac Gutierrez,M,5/5/90,30,90464,60907,29557,Program Manager II..Technical,CIO Management
15612,Jenna Doyle,F,14/07/1984,36,92060,69149,22911,Solutions Architect II..,Service Delivery APJ
17488,Michale Vincent,M,5/5/87,33,92424,63981,28443,Software Development Engineer in Test.Senior.,Storage Engineering
17187,Stefan Banks,M,7/4/81,39,91748,72872,18876,Recruiter.Senior.,Talent Acquisition
1934,Kristin Cooley,F,7/2/78,42,89019,67138,21881,Solutions Architect.Senior II.,Service Delivery Special Projects
18269,Marisol Greer,F,13/02/1987,33,89659,54106,35553,Systems Administrator.Senior Lead.UNIX,Enterprise Infrastructure Services
9877,Josue Jimenez,M,11/12/78,41,89299,70221,19078,Graphic Designer.Senior Lead.,Learning & Development
14299,Elvin Shepard,M,6/7/89,31,90939,66363,24576,Product Operations Analyst.Senior.,Web Strategy
19890,Elijah Duncan,M,10/10/89,30,92190,72378,19812,Software Engineer.Senior.,Media Ghost
18921,Owen Barajas,M,28/11/1989,30,90821,72082,18739,Software Engineer.Senior.,Media Analytics
22820,Carrol Serrano,M,23/09/1993,26,92666,66347,26319,Software Engineer II..,Media Portal
22252,Mauricio Donovan,M,13/03/1992,28,93178,56348,36830,Software Engineer.Senior.,Media Analytics
18961,Davis Herrera,M,26/08/1990,29,93283,55225,38058,Software Engineer II..,LUNA/OPEN Engineering
17980,Fernando Leonard,M,11/8/88,31,93373,73980,19393,Software Engineer.Senior.,Media Analytics
7863,Elton Morse,M,31/12/1982,37,93214,70792,22422,Business Operations Analyst.Senior.,Media Division Sales Ops
10107,Eli Glenn,M,21/02/1983,37,90694,70981,19713,LMS Administrator.Senior Lead.,Learning & Development
18888,Booker Hensley,M,23/11/1989,30,91614,68672,22942,Software Engineer.Senior.,GSS EPIC Engineering (HC COGS)
18590,Fernando Baldwin,M,25/06/1985,35,92265,57937,34328,Software Engineer.Senior.,Corporate Systems
22288,Forest Pruitt,M,16/11/1992,27,91365,71062,20303,Security Operations Center Specialist II..,APJ Security Services - SOCC
14834,Everett Short,M,20/12/1989,30,93572,64271,29301,Technical Solutions Engineer II.Lead.,AmaTec - Americas TSE
20671,Howard Livingston,M,9/6/91,29,90432,65449,24983,Solutions Architect II..,Service Delivery Americas Web
3395,Ulysses Barajas,M,4/6/79,41,90679,57627,33052,Shift Manager..Platform Operations,Platform Operations
17669,Scott Perez,M,30/08/1988,31,92845,55685,37160,Software Development Engineer in Test.Senior.,Web Performance Engineering
21692,Angeline Freeman,F,5/10/91,28,93264,75441,17823,Security Operations Center Specialist II..,APJ Security Services - SOCC
21664,Tyrell Hall,M,14/07/1988,32,92015,59391,32624,Security Operations Center Specialist II..,APJ Security Services - SOCC
8381,Antonia Mclean,M,29/07/1990,29,90488,60402,30086,Platform Operations Engineer.Senior.,Platform Operations
4583,Frankie Mays,M,3/2/79,41,93368,56762,36606,Accountant.Senior Lead.,Finance - Accounting
16513,Jerry Frey,F,6/3/86,34,91209,71779,19430,Deal Desk Analyst.Senior.,Finance - Customer Revenue Operations S&M
19969,Dale Doyle,M,14/11/1989,30,92045,56810,35235,Solutions Architect II.Lead.,Service Delivery DPM
21971,Tamera Boyd,F,3/6/91,29,93248,60330,32918,Solutions Architect II..,GSS EPIC CIAM
5157,Jacinto Stein,M,2/5/81,39,93139,58876,34263,Revenue Accountant.Senior Lead.,Finance - Accounting
17971,Shannon Salazar,M,26/01/1981,39,94816,64559,30257,Solutions Architect II..,Mobile Product
6426,Lee Park,M,21/08/1986,33,92916,57126,35790,Manager..Contract Management,Finance - Customer Revenue Operations G&A
14630,Cameron Durham,M,28/02/1984,36,94417,60393,34024,Business Operations Analyst.Senior.,Media Division Sales Ops
16411,Fritz Rivers,M,19/05/1991,29,91049,54196,36853,Systems Support Engineer.Senior Lead.,Developer Productivity
16521,Hung Bryant,M,29/06/1992,28,91317,54496,36821,Technical Solutions Engineer II..,AmaTec - CIAM
10343,Elwood Cantu,M,12/3/87,33,92651,61546,31105,Q/A Engineer.Senior II.,IT DevOps
22679,Lynnette Morgan,F,9/10/92,27,95147,80892,14255,Security Operations Center Specialist II..,APJ Security Services - SOCC
11994,Ophelia Osborne,F,5/10/89,30,95204,70079,25125,Shift Manager..Platform Operations,Platform Operations
14585,Aaron Reyes,M,16/12/1993,26,94784,58134,36650,Software Engineer.Senior.,Platform Mapping Engineering
22788,Herman Hester,M,9/9/82,37,95033,75601,19432,Business Operations Analyst.Senior.,Web Division Sales Ops
22709,Otto Sweeney,M,27/09/1986,33,94559,68711,25848,Business Systems Analyst.Senior.,Corporate Systems
20889,Andreas Caldwell,M,21/06/1990,30,93705,43466,50239,Software Development Engineer in Test.Senior.,Media Services Engineering
12060,Cleveland Cisneros,M,24/03/1988,32,92859,58504,34355,Technical Solutions Engineer II.Lead.,AmaTec - APJ TSE
21133,Terrie Curry,F,29/12/1988,31,93802,62022,31780,Q/A Engineer.Senior.,Enterprise Networks
17102,John Dunn,M,21/09/1991,28,95167,75599,19568,Security Operations Center Specialist II..,APJ Security Services - SOCC
16724,Jacques Sparks,M,21/06/1989,31,93770,59765,34005,Solutions Architect II..,Service Delivery Americas Web
10418,Brad Klein,M,5/6/80,40,94252,78950,15302,Business Systems Analyst.Senior.,Corporate Systems
5005,Kurt Cortez,M,9/9/83,36,93517,70642,22875,Manager..Collections,Finance - Customer Revenue Operations G&A
17132,Arron Figueroa,M,22/08/1988,31,93930,60484,33446,Solutions Architect II..,Service Delivery Americas Media
15049,Erasmo Bird,M,19/05/1982,38,93779,58092,35687,Software Engineer II..,Corporate Systems
18267,Dion Velez,M,8/12/86,33,93886,65257,28629,Software Engineer.Senior.,LUNA/OPEN Engineering
6258,Carl Waters,M,3/1/77,43,93255,76961,16294,User Interface Engineer.Senior.,AmaTec - APS
11998,Neil Finley,M,12/12/85,34,95096,61360,33736,Systems Support Engineer.Senior.,IT DevOps
10732,Tom Sampson,M,16/03/1988,32,94002,74589,19413,Software Engineer.Senior.,Enterprise Applications
21630,Cliff Holland,M,30/09/1988,31,93338,73047,20291,Solutions Architect II..,Service Delivery Americas Web
19022,Elmer Marshall,M,17/10/1988,31,93950,72584,21366,Software Engineer.Senior.,GSS EPIC Engineering (HC COGS)
20082,Coy Shepherd,M,8/12/91,28,95680,71383,24297,Software Development Engineer in Test.Senior.,Media Ghost
4057,Moises Cummings,M,28/09/1980,39,95455,65687,29768,Technical Solutions Engineer.Senior Lead.,AmaTec - Americas TSE
5785,Petra Silva,F,5/3/86,34,93456,71244,22212,Business Operations Analyst.Senior Lead.,Marketing - Operations
17276,Roosevelt Nguyen,M,23/08/1991,28,94760,61353,33407,Technical Solutions Engineer II.Lead.,AmaTec - Americas TSE
11347,Armand Avery,M,30/08/1979,40,96118,76515,19603,Financial Analyst.Senior.,Web Division Finance
18727,Fredric Oneal,M,11/11/89,30,96371,55087,41284,Software Engineer.Senior.,Corporate Systems
9826,Dominic Knapp,M,19/02/1987,33,96301,55356,40945,Q/A Engineer.Senior II Lead.,IT DevOps
22180,Ned Roth,M,25/04/1991,29,94822,65118,29704,Software Development Engineer in Test.Senior.,Media Services Engineering
7711,Jarrod Meyers,M,25/02/1991,29,94156,54610,39546,Performance Engineer II..,Product - Custom
18555,Tristan Farmer,M,3/4/90,30,94203,73271,20932,Release Engineer.Senior.,LUNA/OPEN Engineering
17977,Denver Vance,M,24/08/1987,32,97008,55525,41483,Business Systems Analyst.Senior II.,Corporate Systems
4909,Jacob Fields,M,22/09/1984,35,96939,60043,36896,Network Delivery Architect II..,Networks - Planning
11673,Celina Larsen,F,1/10/88,31,96843,79904,16939,Program Manager II..,GSS Global Programs
11623,Savannah Ferrell,F,24/12/1988,31,95505,58723,36782,Q/A Engineer.Senior II.,IT DevOps
16296,Gerard Roth,M,24/06/1985,35,97107,68148,28959,Release Engineer.Senior Lead.,IT DevOps
19731,Reba Evans,F,26/11/1991,28,95888,74636,21252,Software Engineer.Senior.,LUNA/OPEN Engineering
19398,Liz Byrd,F,5/12/90,29,95487,64002,31485,Business Systems Analyst.Senior.,Enterprise Applications
18922,Abigail Price,F,29/12/1983,36,96116,80094,16022,Client Service Manager..,Americas- AMG
15402,Edward Ray,M,17/07/1982,37,96710,58121,38589,Technical Project Manager II..,Core East - PS
19843,Rodney Frank,M,22/05/1986,34,96183,61578,34605,Business Systems Analyst.Senior.,Corporate Systems
15057,Katelyn Hubbard,F,14/12/1991,28,95437,65641,29796,Technical Solutions Engineer II..,AmaTec - APJ TSE
22845,Beau Bryant,M,24/07/1987,32,95068,65681,29387,Business Systems Analyst.Senior II.,Corporate Systems
5096,Geneva Buckley,F,17/07/1983,36,97890,66912,30978,Q/A Engineer.Senior II Lead.,IT DevOps
17663,Casandra Tapia,F,3/6/71,49,97023,74829,22194,Documentation and Training Specialist.Senior.,Engineering Learning
20088,Emile Key,M,25/08/1991,28,96534,72623,23911,Software Engineer.Senior.,Security Engineering
20119,Arden Farley,M,20/04/1991,29,98651,75072,23579,Security Operations Center Specialist II..,APJ Security Services - SOCC
19090,Jeff Anthony,M,10/2/89,31,97908,37087,60821,Business Systems Analyst.Senior II.,Corporate Systems
9965,Anibal Douglas,M,30/08/1987,32,97195,77043,20152,Business Systems Analyst.Senior.,Corporate Systems
11223,Jerrold Weeks,M,10/11/87,32,96244,45627,50617,Software Engineer.Senior.,Enterprise Networks
20957,Antwan Zimmerman,M,13/06/1991,29,98367,59008,39359,Data Engineer.Senior.,Data Engineering Analytics & Intelligence
19859,Cliff Barrett,M,1/7/84,36,98748,69323,29425,Business Systems Analyst.Senior II.,Enterprise Applications
22447,Earnest Park,M,20/06/1991,29,96891,82494,14397,Security Operations Center Specialist II..,APJ Security Services - SOCC
22360,Olga Miranda,F,16/12/1990,29,98256,78185,20071,Customer Incident Manager..,AmaTec - Incident Mgmt
4422,Tiffany Booker,F,26/08/1968,51,96940,59732,37208,Technical Writer.Senior II.,LUNA User Experience Design
21069,Buford Guerra,M,12/9/90,29,97372,66368,31004,Software Engineer.Senior.,Enterprise Applications
18469,Clyde Heath,M,2/3/89,31,96357,74662,21695,Software Engineer.Senior.,LUNA/OPEN Engineering
22844,Eli Gibbs,M,18/04/1992,28,99008,82960,16048,System Operations Engineer.Senior.,Enterprise Access Engineering
15556,Andre Moses,M,17/11/1983,36,98579,63490,35089,Software Development Engineer in Test.Senior II.,Media Analytics
7599,Meredith Gaines,F,25/03/1982,38,98405,76410,21995,Technical Enablement Strategist..,GSS Technical Enablement
11045,Tameka Alexander,F,4/2/89,31,97126,60666,36460,Q/A Engineer.Senior II.,IT DevOps
18696,Erick Jackson,M,3/3/87,33,99328,74910,24418,Technical Account Manager II..,Acquisitions - ECG IAE Pre-Sales
11933,Elias Dorsey,M,22/12/1988,31,96436,45859,50577,Platform Operations Engineer.Senior.,Platform Operations
6236,Ahmad Gross,M,9/8/84,35,96562,72790,23772,Technical Solutions Engineer.Senior.,AmaTec - Weekend TSE
16332,Steve Swanson,M,23/03/1992,28,98911,72554,26357,Platform Operations Engineer II..,Platform Operations - Custom
16591,Edgardo Landry,M,24/09/1984,35,98298,67230,31068,Network Delivery Architect II..,Networks - Planning
10897,Richard Allen,M,1/3/85,35,96897,78432,18465,Q/A Engineer.Senior II.,IT DevOps
21091,Quincy Santos,M,30/08/1987,32,97938,78205,19733,Technical Account Manager II..,Acquisitions - ECG IAE Pre-Sales
4778,Blake Choi,M,7/9/78,41,97137,67566,29571,Manager..Booking Operations,Financial Planning and Analysis
17641,Vivian Ross,F,26/11/1993,26,100195,74884,25311,Product Support Engineer..,Enterprise Networks
16535,Wilburn Salinas,M,25/10/1989,30,99712,67204,32508,Security Operations Center Specialist II..,APJ Security Services - SOCC
11999,Noah Wells,M,23/08/1990,29,99998,61123,38875,Software Engineer.Senior.,Enterprise Networks
15818,Caleb Rivera,M,21/06/1988,32,100065,63446,36619,Platform Operations Engineer II..,Platform Operations
6125,Sherman Barton,M,9/8/82,37,97025,60714,36311,Manager..Contract Management,Finance - Customer Revenue Operations G&A
14323,Claude Moore,M,28/07/1986,33,99648,62630,37018,Systems Support Engineer.Senior.,Media Reliability Engineering
16421,Josue Ramos,M,27/12/1989,30,100415,64910,35505,Software Engineer.Senior.,Corporate Systems
15354,Jae Montoya,M,8/4/83,37,100456,79332,21124,User Interface Engineer.Senior.,GSS EPIC Engineering (HC COGS)
4760,George Weeks,M,20/06/1984,36,98064,71413,26651,Manager..Finance,Web Division Finance
14635,Minh Blackwell,M,5/1/89,31,99640,68226,31414,Technical Solutions Engineer II..,AmaTec - APJ TSE
17835,Marcellus Trujillo,M,25/02/1974,46,98622,72908,25714,Documentation and Training Specialist.Senior.,Engineering Learning
19007,Winford Carney,M,11/10/90,29,98682,47905,50777,Business Operations Analyst.Senior Lead.,Web Strategy
19858,Rusty Weber,M,3/8/90,29,99527,59192,40335,Business Systems Analyst.Senior.,Corporate Systems
22971,Celeste Stanton,F,20/01/1986,34,100038,94501,5537,Software Development Engineer in Test II..,APJ Security Services
9373,Rod Andrews,M,16/08/1989,30,99645,75302,24343,Technical Project Manager II..,APJ PS - SA/IN
6095,Dong Forbes,M,1/6/84,36,99193,51835,47358,Software Development Engineer in Test.Senior.,Dynamic Media SQA
11840,Tisha Mckenzie,F,16/02/1987,33,100179,74979,25200,Relationship Manager..,Media AMER Sales ECG
9870,Carolyn Zuniga,F,4/5/87,33,100143,69815,30328,Financial Analyst.Senior.,Media Division Finance
4033,Stanton Fleming,M,3/3/83,37,98472,68849,29623,Manager..Account Management,APJ - AMG
8134,Delmer Andrews,M,3/11/91,28,101269,64558,36711,Software Engineer.Senior.,Media Portal
17926,Wade Kramer,M,10/6/85,35,101693,81208,20485,Software Development Engineer in Test.Senior.,Web Performance Engineering
10671,Scott Brewer,M,20/09/1991,28,101266,62579,38687,Reliability Engineer.Senior.,Technology
19019,Jim Greer,M,14/04/1989,31,99710,49613,50097,Business Systems Analyst.Senior II.,Corporate Systems
19675,Clement Cunningham,M,22/05/1989,31,99994,61330,38664,Software Development Engineer in Test.Senior Lead.,Platform Mapping Engineering
19161,Freddy Blankenship,M,24/11/1986,33,100939,61163,39776,Software Engineer.Senior.,AmaTec - APS
10733,Myrtle Gamble,F,25/07/1988,31,100044,65420,34624,Software Engineer.Senior II.,Enterprise Applications
7445,Rupert Wolf,M,4/12/87,32,101279,65900,35379,Software Engineer.Senior.,Media Portal
17404,Hector Curtis,M,7/4/89,31,99392,74430,24962,Software Engineer.Senior.,Web Performance Engineering
20360,Alvaro Franklin,M,26/10/1986,33,101286,79092,22194,Technical Solutions Engineer II..,AmaTec - APJ TSE
19703,Olin Farmer,M,4/5/88,32,98743,69920,28823,Web Developer.Senior.,Marketing - Technical Marketing
19193,Stacey Robertson,M,2/8/92,27,101799,78563,23236,Software Engineer II..,GSS EPIC Engineering (HC COGS)
14300,Summer Nielsen,F,15/08/1982,37,100036,35820,64216,Human Resources Business Partner II..,International - Business Partners
3914,Cassie Aguirre,F,17/03/1980,40,101211,82190,19021,Program Manager II..,Marketing - Technical Marketing
16514,Minerva Mcclain,F,4/2/88,32,100663,73214,27449,Technical Solutions Engineer II.Lead.,AmaTec - Americas TSE
21855,Adolph Fitzpatrick,M,4/2/88,32,100992,55011,45981,Software Engineer.Senior.,Media Portal
9857,Teodoro Foster,M,10/12/89,30,100426,77791,22635,Platform Operations Engineer II.Lead.,Platform Operations - Custom
20077,Marvin Lambert,M,11/9/92,27,101087,79110,21977,Support Delivery Specialist..,AmaTec - SDM
8335,Otis Good,M,1/1/78,42,100315,79731,20584,Client Service Manager.Senior.,Americas- AMG
